what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983341546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983369376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983375474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983381274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983383701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983392514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983393107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983393920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983396946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983398040
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1775983398318
error,log,,,"Failed Executing: make sim SPD=D:/CE433/DES-56bits-key/system_tb.spd ELF=D:/CE433/DES-56bits-key/software/DES/DES.elf ENABLE_VSIM_GUI=1 VSIM_DIR='C:/altera/13.0sp1/modelsim_ae/win32aloem'  return code: 2",1775983402109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983402141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983404206
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1775983409187
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1775983412193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983415889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983424432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983426683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983426699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983430112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983775497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983776175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983776932
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775983777006
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1775983777288
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1775983777288
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1775984064173
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1775984064173
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1775984064173
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1775984064173
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1775984064173
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1775984064173
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1775984064173
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1775984064173
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1775984064173
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1775984064173
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1775984064173
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1775984064173
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1775984064173
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1775984064173
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1775984064173
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1775984064173
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1775984064173
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1775984064173
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1775984064173
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1775984064173
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1775984064173
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1775984064173
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1775984064173
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1775984064173
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1775984064173
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1775984064173
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1775984064173
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1775984064173
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1775984064173
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1775984064173
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1775984064173
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1775984064173
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1775984064173
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1775984064173
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1775984064173
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1775984064173
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1775984064173
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1775984064173
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1775984064173
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1775984064173
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1775984064173
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1775984064173
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1775984064173
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1775984064173
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1775984064173
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1775984064189
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1775984064189
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1775984064189
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1775984064189
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1775984064189
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1775984064189
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1775984064189
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1775984064189
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1775984064189
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1775984064189
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1775984064189
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1775984064189
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1775984064189
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1775984064193
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1775984064194
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1775984064194
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1775984064194
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1775984064194
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1775984064194
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1775984064194
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1775984064195
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1775984064195
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1775984064195
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1775984064195
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1775984064195
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1775984064195
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1775984064195
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1775984064197
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1775984064197
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1775984064197
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1775984064197
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1775984064197
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1775984064197
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1775984064197
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1775984064199
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1775984064199
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1775984064199
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1775984064199
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1775984064199
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1775984064199
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1775984064199
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1775984064199
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1775984064201
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1775984064201
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1775984064201
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1775984064201
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1775984064201
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1775984064201
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1775984064209
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1775984064209
os,sysinfo,,,"win32",1775984064209
arch,sysinfo,,,"x86",1775984064209
ws,sysinfo,,,"win32",1775984064209
locale,sysinfo,,,"en_US",1775984064209
processors,sysinfo,,,"8",1775984064209
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1775984064209
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1775984064209
java.specification.name,sysinfo,,,"Java Platform API Specification",1775984064209
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1775984064209
java.specification.version,sysinfo,,,"1.6",1775984064209
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1775984064209
java.version,sysinfo,,,"1.6.0_23",1775984064209
java.vm.info,sysinfo,,,"mixed mode",1775984064209
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1775984064209
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1775984064209
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1775984064209
java.vm.specification.version,sysinfo,,,"1.0",1775984064209
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1775984064209
java.vm.version,sysinfo,,,"19.0-b09",1775984064209
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1775984065848
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1775984065928
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1775984066175
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1775984066183
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1775984068690
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1775984068690
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1775984068690
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1775984068690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1775984068722
